site_id,tag,fg_declared,bg_declared,fg_composited,bg_composited,naive_cr,extended_cr,aa_naive,aa_extended,false_pos,false_neg
617,a,"rgb(255, 255, 255)","rgb(255, 212, 59)","rgb(255,255,255)","rgb(255,212,59)",1.43,1.43,0,0,0,0
617,a,"rgb(255, 255, 255)","rgb(116, 192, 252)","rgb(255,255,255)","rgb(116,192,252)",1.96,1.96,0,0,0,0
617,a,"rgb(255, 255, 255)","rgb(229, 153, 247)","rgb(255,255,255)","rgb(229,153,247)",2.05,2.05,0,0,0,0
617,a,"rgb(255, 255, 255)","rgb(177, 151, 252)","rgb(255,255,255)","rgb(177,151,252)",2.41,2.41,0,0,0,0
617,a,"rgb(255, 255, 255)","rgb(99, 230, 190)","rgb(255,255,255)","rgb(99,230,190)",1.54,1.54,0,0,0,0
617,a,"rgb(255, 255, 255)","rgb(255, 135, 135)","rgb(255,255,255)","rgb(255,135,135)",2.32,2.32,0,0,0,0
617,a,"rgb(255, 255, 255)","rgb(240, 241, 243)","rgb(255,255,255)","rgb(240,241,243)",1.13,1.13,0,0,0,0
617,a,"rgb(255, 255, 255)","rgb(208, 235, 255)","rgb(255,255,255)","rgb(208,235,255)",1.23,1.23,0,0,0,0
617,div,"rgb(97, 109, 138)","rgb(240, 241, 243)","rgb(97,109,138)","rgb(240,241,243)",4.57,4.57,1,1,0,0
617,span,"rgb(24, 49, 83)","rgb(229, 153, 247)","rgb(24,49,83)","rgb(229,153,247)",6.38,6.38,1,1,0,0
617,div,"rgb(20, 110, 190)","rgb(255, 255, 255)","rgb(20,110,190)","rgb(255,255,255)",5.25,5.25,1,1,0,0
617,div,"rgb(103, 65, 217)","rgb(255, 255, 255)","rgb(103,65,217)","rgb(255,255,255)",6.3,6.3,1,1,0,0
617,div,"rgb(156, 54, 181)","rgb(255, 255, 255)","rgb(156,54,181)","rgb(255,255,255)",5.82,5.82,1,1,0,0
617,div,"rgb(24, 49, 83)","rgb(24, 49, 83)","rgb(24,49,83)","rgb(24,49,83)",1,1,0,0,0,0
617,div,"rgb(24, 49, 83)","rgb(0, 28, 64)","rgb(24,49,83)","rgb(0,28,64)",1.29,1.29,0,0,0,0
617,label,"rgb(24, 49, 83)","rgb(240, 241, 243)","rgb(24,49,83)","rgb(240,241,243)",11.59,11.59,1,1,0,0
618,div,"rgb(21, 21, 21)","rgb(255, 255, 255)","rgb(21,21,21)","rgb(255,255,255)",18.26,18.26,1,1,0,0
618,div,"rgb(21, 21, 21)","rgb(242, 242, 242)","rgb(21,21,21)","rgb(242,242,242)",16.31,16.31,1,1,0,0
618,div,"rgb(255, 255, 255)","rgb(21, 21, 21)","rgb(255,255,255)","rgb(21,21,21)",18.26,18.26,1,1,0,0
618,div,"rgb(21, 21, 21)","rgb(224, 224, 224)","rgb(21,21,21)","rgb(224,224,224)",13.83,13.83,1,1,0,0
619,div,"rgb(0, 0, 0)","rgb(0, 0, 0)","rgb(0,0,0)","rgb(0,0,0)",1,1,0,0,0,0
619,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
619,a,"rgb(0, 0, 0)","rgb(26, 26, 26)","rgb(0,0,0)","rgb(26,26,26)",1.21,1.21,0,0,0,0
619,a,"rgb(0, 0, 0)","rgba(255, 255, 255, 0.1)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
619,a,"rgb(255, 255, 255)","rgb(47, 47, 47)","rgb(255,255,255)","rgb(47,47,47)",13.39,13.39,1,1,0,0
619,h3,"rgb(255, 255, 255)","rgb(217, 217, 217)","rgb(255,255,255)","rgb(217,217,217)",1.41,1.41,0,0,0,0
619,div,"rgb(255, 255, 255)","rgb(34, 34, 34)","rgb(255,255,255)","rgb(34,34,34)",15.91,15.91,1,1,0,0
619,a,"rgb(255, 255, 255)","rgb(90, 90, 90)","rgb(255,255,255)","rgb(90,90,90)",6.9,6.9,1,1,0,0
619,button,"rgba(16, 16, 16, 0.3)","rgb(90, 90, 90)","rgb(68,68,68)","rgb(90,90,90)",2.76,1.42,0,0,0,0
619,button,"rgb(255, 255, 255)","rgb(49, 49, 49)","rgb(255,255,255)","rgb(49,49,49)",13.01,13.01,1,1,0,0
620,div,"rgb(255, 255, 255)","rgb(230, 0, 18)","rgb(255,255,255)","rgb(230,0,18)",4.8,4.8,1,1,0,0
620,div,"rgb(0, 0, 0)","rgb(14, 14, 14)","rgb(0,0,0)","rgb(14,14,14)",1.09,1.09,0,0,0,0
620,span,"rgb(35, 36, 38)","rgb(255, 255, 255)","rgb(35,36,38)","rgb(255,255,255)",15.53,15.53,1,1,0,0
620,div,"rgb(0, 0, 0)","rgb(245, 246, 247)","rgb(0,0,0)","rgb(245,246,247)",19.41,19.41,1,1,0,0
620,button,"rgb(255, 255, 255)","rgb(250, 57, 49)","rgb(255,255,255)","rgb(250,57,49)",3.69,3.69,0,0,0,0
620,div,"rgb(0, 0, 0)","rgb(230, 0, 18)","rgb(0,0,0)","rgb(230,0,18)",4.37,4.37,0,0,0,0
620,div,"rgb(255, 255, 255)","rgb(245, 246, 247)","rgb(255,255,255)","rgb(245,246,247)",1.08,1.08,0,0,0,0
620,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
620,div,"rgb(255, 255, 255)","rgb(191, 0, 16)","rgb(255,255,255)","rgb(191,0,16)",6.52,6.52,1,1,0,0
620,div,"rgb(255, 255, 255)","rgb(153, 0, 13)","rgb(255,255,255)","rgb(153,0,13)",8.9,8.9,1,1,0,0
620,div,"rgb(60, 60, 60)","rgb(242, 242, 242)","rgb(60,60,60)","rgb(242,242,242)",9.85,9.85,1,1,0,0
620,div,"rgb(60, 60, 60)","rgb(255, 255, 255)","rgb(60,60,60)","rgb(255,255,255)",11.03,11.03,1,1,0,0
620,a,"rgb(16, 16, 16)","rgb(230, 0, 18)","rgb(16,16,16)","rgb(230,0,18)",3.96,3.96,0,0,0,0
620,a,"rgb(16, 16, 16)","rgba(0, 0, 0, 0.05)","rgb(16,16,16)","rgb(242,242,242)",1.1,17.03,0,1,0,1
620,button,"rgb(230, 0, 18)","rgb(255, 255, 255)","rgb(230,0,18)","rgb(255,255,255)",4.8,4.8,1,1,0,0
621,div,"rgb(17, 17, 17)","rgb(255, 255, 255)","rgb(17,17,17)","rgb(255,255,255)",18.88,18.88,1,1,0,0
621,button,"rgb(255, 255, 255)","rgb(17, 17, 17)","rgb(255,255,255)","rgb(17,17,17)",18.88,18.88,1,1,0,0
621,div,"rgb(17, 17, 17)","rgb(245, 245, 245)","rgb(17,17,17)","rgb(245,245,245)",17.32,17.32,1,1,0,0
623,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
623,div,"rgb(0, 0, 0)","rgb(250, 250, 250)","rgb(0,0,0)","rgb(250,250,250)",20.12,20.12,1,1,0,0
623,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
623,div,"rgb(56, 88, 152)","rgb(255, 255, 255)","rgb(56,88,152)","rgb(255,255,255)",6.96,6.96,1,1,0,0
623,div,"rgb(0, 0, 0)","rgb(245, 245, 245)","rgb(0,0,0)","rgb(245,245,245)",19.26,19.26,1,1,0,0
624,div,"rgb(0, 0, 0)","rgb(0, 0, 0)","rgb(0,0,0)","rgb(0,0,0)",1,1,0,0,0,0
624,a,"rgb(255, 255, 255)","rgb(0, 97, 255)","rgb(255,255,255)","rgb(0,97,255)",5.06,5.06,1,1,0,0
624,button,"rgb(166, 168, 171)","rgb(255, 255, 255)","rgb(166,168,171)","rgb(255,255,255)",2.38,2.38,0,0,0,0
624,button,"rgb(12, 18, 26)","rgb(255, 255, 255)","rgb(12,18,26)","rgb(255,255,255)",18.8,18.8,1,1,0,0
624,div,"rgb(0, 0, 0)","rgb(249, 249, 249)","rgb(0,0,0)","rgb(249,249,249)",19.95,19.95,1,1,0,0
624,div,"rgb(0, 0, 0)","rgb(12, 18, 26)","rgb(0,0,0)","rgb(12,18,26)",1.12,1.12,0,0,0,0
624,div,"rgb(0, 0, 0)","rgb(24, 30, 38)","rgb(0,0,0)","rgb(24,30,38)",1.25,1.25,0,0,0,0
624,div,"rgb(0, 0, 0)","rgb(36, 42, 49)","rgb(0,0,0)","rgb(36,42,49)",1.45,1.45,0,0,0,0
624,div,"rgb(234, 245, 255)","rgb(0, 0, 0)","rgb(234,245,255)","rgb(0,0,0)",19,19,1,1,0,0
625,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
625,div,"rgb(255, 255, 255)","rgb(16, 22, 20)","rgb(255,255,255)","rgb(16,22,20)",18.31,18.31,1,1,0,0
625,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
625,a,"rgb(0, 0, 0)","rgb(0, 0, 0)","rgb(0,0,0)","rgb(0,0,0)",1,1,0,0,0,0
625,div,"rgb(0, 0, 0)","rgb(248, 248, 248)","rgb(0,0,0)","rgb(248,248,248)",19.77,19.77,1,1,0,0
625,div,"rgb(0, 0, 0)","rgb(44, 97, 69)","rgb(0,0,0)","rgb(44,97,69)",2.9,2.9,0,0,0,0
627,div,"rgb(15, 17, 17)","rgb(255, 255, 255)","rgb(15,17,17)","rgb(255,255,255)",18.94,18.94,1,1,0,0
627,span,"rgb(15, 17, 17)","rgb(255, 216, 20)","rgb(15,17,17)","rgb(255,216,20)",13.61,13.61,1,1,0,0
627,span,"rgb(15, 17, 17)","rgb(240, 242, 242)","rgb(15,17,17)","rgb(240,242,242)",16.86,16.86,1,1,0,0
627,div,"rgb(15, 17, 17)","rgb(19, 25, 33)","rgb(15,17,17)","rgb(19,25,33)",1.07,1.07,0,0,0,0
627,div,"rgb(15, 17, 17)","rgb(230, 230, 230)","rgb(15,17,17)","rgb(230,230,230)",15.18,15.18,1,1,0,0
627,div,"rgb(15, 17, 17)","rgb(35, 47, 62)","rgb(15,17,17)","rgb(35,47,62)",1.4,1.4,0,0,0,0
627,div,"rgb(15, 17, 17)","rgb(227, 230, 230)","rgb(15,17,17)","rgb(227,230,230)",15.09,15.09,1,1,0,0
627,span,"rgb(15, 17, 17)","rgba(15, 17, 17, 0.6)","rgb(15,17,17)","rgb(111,112,112)",1,3.82,0,0,0,0
627,div,"rgb(255, 255, 255)","rgb(55, 71, 90)","rgb(255,255,255)","rgb(55,71,90)",9.5,9.5,1,1,0,0
627,div,"rgb(221, 221, 221)","rgb(19, 26, 34)","rgb(221,221,221)","rgb(19,26,34)",12.9,12.9,1,1,0,0
628,div,"rgb(51, 51, 51)","rgb(64, 60, 56)","rgb(51,51,51)","rgb(64,60,56)",1.16,1.16,0,0,0,0
628,div,"rgb(255, 255, 255)","rgb(241, 239, 237)","rgb(255,255,255)","rgb(241,239,237)",1.15,1.15,0,0,0,0
628,a,"rgb(255, 255, 255)","rgb(107, 143, 99)","rgb(255,255,255)","rgb(107,143,99)",3.66,3.66,0,0,0,0
629,div,"rgb(0, 0, 0)","rgb(231, 232, 233)","rgb(0,0,0)","rgb(231,232,233)",17.12,17.12,1,1,0,0
629,button,"rgb(0, 0, 0)","rgb(251, 251, 251)","rgb(0,0,0)","rgb(251,251,251)",20.29,20.29,1,1,0,0
629,a,"rgb(255, 255, 255)","rgb(53, 53, 51)","rgb(255,255,255)","rgb(53,53,51)",12.29,12.29,1,1,0,0
629,div,"rgb(0, 0, 0)","rgb(247, 247, 247)","rgb(0,0,0)","rgb(247,247,247)",19.6,19.6,1,1,0,0
629,a,"rgb(53, 53, 51)","rgb(255, 255, 255)","rgb(53,53,51)","rgb(255,255,255)",12.29,12.29,1,1,0,0
629,a,"rgb(255, 255, 255)","rgb(51, 126, 129)","rgb(255,255,255)","rgb(51,126,129)",4.73,4.73,1,1,0,0
629,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
629,div,"rgb(0, 0, 0)","rgb(34, 34, 34)","rgb(0,0,0)","rgb(34,34,34)",1.32,1.32,0,0,0,0
629,span,"rgb(255, 255, 255)","rgb(235, 20, 38)","rgb(255,255,255)","rgb(235,20,38)",4.51,4.51,1,1,0,0
629,span,"rgb(34, 34, 34)","rgb(255, 253, 56)","rgb(34,34,34)","rgb(255,253,56)",14.67,14.67,1,1,0,0
629,div,"rgb(0, 0, 0)","rgb(20, 50, 52)","rgb(0,0,0)","rgb(20,50,52)",1.54,1.54,0,0,0,0
629,button,"rgb(255, 255, 255)","rgb(189, 189, 189)","rgb(255,255,255)","rgb(189,189,189)",1.88,1.88,0,0,0,0
630,div,"rgb(16, 16, 16)","rgb(217, 218, 226)","rgb(16,16,16)","rgb(217,218,226)",13.66,13.66,1,1,0,0
630,button,"rgb(255, 255, 255)","rgb(0, 10, 60)","rgb(255,255,255)","rgb(0,10,60)",18.94,18.94,1,1,0,0
630,div,"rgb(16, 16, 16)","rgb(255, 255, 255)","rgb(16,16,16)","rgb(255,255,255)",19.03,19.03,1,1,0,0
630,span,"rgb(16, 16, 16)","rgba(16, 16, 16, 0.15)","rgb(16,16,16)","rgb(219,219,219)",1,13.76,0,1,0,1
630,span,"rgb(255, 255, 255)","rgb(225, 5, 0)","rgb(255,255,255)","rgb(225,5,0)",4.97,4.97,1,1,0,0
630,section,"rgb(255, 255, 255)","rgb(0, 85, 145)","rgb(255,255,255)","rgb(0,85,145)",7.75,7.75,1,1,0,0
630,section,"rgb(255, 255, 255)","rgb(0, 113, 26)","rgb(255,255,255)","rgb(0,113,26)",6.22,6.22,1,1,0,0
630,span,"rgb(255, 255, 255)","rgba(242, 242, 242, 0.15)","rgb(255,255,255)","rgb(253,253,253)",1.12,1.02,0,0,0,0
632,a,"rgb(255, 255, 255)","rgb(102, 184, 33)","rgb(255,255,255)","rgb(102,184,33)",2.49,2.49,0,0,0,0
632,div,"rgb(33, 37, 41)","rgb(230, 236, 240)","rgb(33,37,41)","rgb(230,236,240)",12.94,12.94,1,1,0,0
632,div,"rgb(33, 37, 41)","rgb(243, 246, 248)","rgb(33,37,41)","rgb(243,246,248)",14.21,14.21,1,1,0,0
632,div,"rgb(33, 37, 41)","rgb(87, 78, 146)","rgb(33,37,41)","rgb(87,78,146)",2.14,2.14,0,0,0,0
632,button,"rgb(104, 182, 49)","rgb(240, 240, 240)","rgb(104,182,49)","rgb(240,240,240)",2.21,2.21,0,0,0,0
632,button,"rgb(115, 96, 242)","rgb(255, 255, 255)","rgb(115,96,242)","rgb(255,255,255)",4.48,4.48,0,0,0,0
632,button,"rgb(255, 255, 255)","rgb(115, 96, 242)","rgb(255,255,255)","rgb(115,96,242)",4.48,4.48,0,0,0,0
633,div,"rgb(0, 0, 0)","rgb(51, 0, 191)","rgb(0,0,0)","rgb(51,0,191)",1.89,1.89,0,0,0,0
633,a,"rgb(12, 20, 43)","rgb(255, 255, 255)","rgb(12,20,43)","rgb(255,255,255)",18.25,18.25,1,1,0,0
633,a,"rgb(255, 255, 255)","rgb(12, 20, 43)","rgb(255,255,255)","rgb(12,20,43)",18.25,18.25,1,1,0,0
633,div,"rgb(0, 0, 0)","rgb(248, 248, 255)","rgb(0,0,0)","rgb(248,248,255)",19.86,19.86,1,1,0,0
636,li,"rgb(0, 14, 156)","rgb(242, 242, 242)","rgb(0,14,156)","rgb(242,242,242)",12.16,12.16,1,1,0,0
636,li,"rgb(0, 14, 156)","rgb(190, 241, 255)","rgb(0,14,156)","rgb(190,241,255)",11.16,11.16,1,1,0,0
637,button,"rgb(0, 26, 105)","rgb(255, 255, 255)","rgb(0,26,105)","rgb(255,255,255)",15.54,15.54,1,1,0,0
637,div,"rgb(51, 51, 51)","rgb(0, 26, 105)","rgb(51,51,51)","rgb(0,26,105)",1.23,1.23,0,0,0,0
637,div,"rgb(51, 51, 51)","rgb(247, 247, 247)","rgb(51,51,51)","rgb(247,247,247)",11.79,11.79,1,1,0,0
637,div,"rgb(0, 26, 105)","rgb(8, 201, 196)","rgb(0,26,105)","rgb(8,201,196)",7.52,7.52,1,1,0,0
637,a,"rgb(0, 26, 105)","rgb(242, 243, 248)","rgb(0,26,105)","rgb(242,243,248)",14.02,14.02,1,1,0,0
637,a,"rgb(217, 238, 255)","rgb(0, 26, 105)","rgb(217,238,255)","rgb(0,26,105)",13.04,13.04,1,1,0,0
637,section,"rgb(51, 51, 51)","rgb(235, 246, 255)","rgb(51,51,51)","rgb(235,246,255)",11.53,11.53,1,1,0,0
637,div,"rgb(51, 51, 51)","rgb(255, 255, 255)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
639,div,"rgb(2, 2, 3)","rgb(18, 18, 24)","rgb(2,2,3)","rgb(18,18,24)",1.11,1.11,0,0,0,0
639,a,"rgb(255, 255, 255)","rgb(2, 2, 3)","rgb(255,255,255)","rgb(2,2,3)",20.74,20.74,1,1,0,0
639,div,"rgb(2, 2, 3)","rgb(255, 93, 83)","rgb(2,2,3)","rgb(255,93,83)",6.86,6.86,1,1,0,0
639,button,"rgb(231, 29, 29)","rgb(221, 221, 222)","rgb(231,29,29)","rgb(221,221,222)",3.37,3.37,0,0,0,0
639,button,"rgb(231, 29, 29)","rgb(180, 253, 140)","rgb(231,29,29)","rgb(180,253,140)",3.78,3.78,0,0,0,0
639,div,"rgb(2, 2, 3)","rgb(252, 249, 90)","rgb(2,2,3)","rgb(252,249,90)",18.6,18.6,1,1,0,0
639,div,"rgb(2, 2, 3)","rgb(122, 42, 245)","rgb(2,2,3)","rgb(122,42,245)",3.43,3.43,0,0,0,0
639,a,"rgb(18, 18, 24)","rgb(254, 253, 159)","rgb(18,18,24)","rgb(254,253,159)",17.56,17.56,1,1,0,0
639,a,"rgb(18, 18, 24)","rgb(255, 129, 122)","rgb(18,18,24)","rgb(255,129,122)",7.71,7.71,1,1,0,0
639,div,"rgb(2, 2, 3)","rgb(255, 231, 229)","rgb(2,2,3)","rgb(255,231,229)",17.59,17.59,1,1,0,0
639,div,"rgb(2, 2, 3)","rgb(255, 254, 191)","rgb(2,2,3)","rgb(255,254,191)",19.93,19.93,1,1,0,0
639,div,"rgb(255, 255, 255)","rgb(122, 42, 245)","rgb(255,255,255)","rgb(122,42,245)",6.04,6.04,1,1,0,0
639,div,"rgb(255, 255, 255)","rgb(52, 0, 133)","rgb(255,255,255)","rgb(52,0,133)",14.14,14.14,1,1,0,0
639,button,"rgb(51, 51, 51)","rgb(255, 255, 255)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
639,button,"rgb(255, 255, 255)","rgb(51, 51, 51)","rgb(255,255,255)","rgb(51,51,51)",12.63,12.63,1,1,0,0
640,a,"rgb(54, 54, 56)","rgb(235, 235, 240)","rgb(54,54,56)","rgb(235,235,240)",10.15,10.15,1,1,0,0
640,div,"rgb(0, 0, 0)","rgb(0, 0, 0)","rgb(0,0,0)","rgb(0,0,0)",1,1,0,0,0,0
640,a,"rgb(255, 255, 255)","rgb(235, 72, 59)","rgb(255,255,255)","rgb(235,72,59)",3.8,3.8,0,0,0,0
640,div,"rgb(0, 0, 0)","rgba(0, 0, 0, 0.05)","rgb(0,0,0)","rgb(242,242,242)",1,18.8,0,1,0,1
640,span,"rgb(255, 255, 255)","rgb(218, 16, 38)","rgb(255,255,255)","rgb(218,16,38)",5.14,5.14,1,1,0,0
640,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
640,a,"rgb(255, 255, 255)","rgb(255, 50, 46)","rgb(255,255,255)","rgb(255,50,46)",3.65,3.65,0,0,0,0
643,div,"rgb(0, 0, 0)","rgb(245, 245, 245)","rgb(0,0,0)","rgb(245,245,245)",19.26,19.26,1,1,0,0
643,a,"rgb(255, 255, 255)","rgb(71, 51, 123)","rgb(255,255,255)","rgb(71,51,123)",10.36,10.36,1,1,0,0
643,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
643,div,"rgb(0, 0, 0)","rgb(248, 247, 249)","rgb(0,0,0)","rgb(248,247,249)",19.66,19.66,1,1,0,0
643,a,"rgb(18, 0, 212)","rgb(255, 255, 255)","rgb(18,0,212)","rgb(255,255,255)",10.63,10.63,1,1,0,0
643,span,"rgb(0, 0, 0)","rgb(255, 228, 163)","rgb(0,0,0)","rgb(255,228,163)",16.88,16.88,1,1,0,0
643,button,"rgb(255, 255, 255)","rgb(75, 50, 127)","rgb(255,255,255)","rgb(75,50,127)",10.18,10.18,1,1,0,0
644,div,"rgb(0, 0, 0)","rgb(244, 243, 236)","rgb(0,0,0)","rgb(244,243,236)",18.88,18.88,1,1,0,0
644,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
644,div,"rgb(17, 17, 17)","rgb(255, 255, 255)","rgb(17,17,17)","rgb(255,255,255)",18.88,18.88,1,1,0,0
644,a,"rgb(255, 255, 255)","rgb(17, 17, 17)","rgb(255,255,255)","rgb(17,17,17)",18.88,18.88,1,1,0,0
644,button,"rgb(17, 17, 17)","rgb(250, 249, 246)","rgb(17,17,17)","rgb(250,249,246)",17.94,17.94,1,1,0,0
644,div,"rgb(17, 17, 17)","rgb(241, 238, 233)","rgb(17,17,17)","rgb(241,238,233)",16.32,16.32,1,1,0,0
644,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
645,div,"rgb(33, 33, 33)","rgb(241, 244, 246)","rgb(33,33,33)","rgb(241,244,246)",14.58,14.58,1,1,0,0
645,button,"rgb(255, 255, 255)","rgb(0, 119, 212)","rgb(255,255,255)","rgb(0,119,212)",4.58,4.58,1,1,0,0
646,div,"rgb(252, 252, 252)","rgb(88, 49, 96)","rgb(252,252,252)","rgb(88,49,96)",10.12,10.12,1,1,0,0
646,div,"rgb(34, 38, 41)","rgb(252, 252, 252)","rgb(34,38,41)","rgb(252,252,252)",14.86,14.86,1,1,0,0
646,a,"rgb(34, 38, 41)","rgb(156, 220, 0)","rgb(34,38,41)","rgb(156,220,0)",9.19,9.19,1,1,0,0
646,div,"rgb(34, 38, 41)","rgb(241, 241, 241)","rgb(34,38,41)","rgb(241,241,241)",13.5,13.5,1,1,0,0
646,li,"rgb(66, 69, 72)","rgb(156, 220, 0)","rgb(66,69,72)","rgb(156,220,0)",5.81,5.81,1,1,0,0
646,li,"rgb(66, 69, 72)","rgb(241, 241, 241)","rgb(66,69,72)","rgb(241,241,241)",8.54,8.54,1,1,0,0
646,div,"rgb(34, 38, 41)","rgb(248, 248, 248)","rgb(34,38,41)","rgb(248,248,248)",14.36,14.36,1,1,0,0
646,div,"rgb(34, 38, 41)","rgb(88, 49, 96)","rgb(34,38,41)","rgb(88,49,96)",1.47,1.47,0,0,0,0
646,div,"rgb(34, 38, 41)","rgb(255, 255, 255)","rgb(34,38,41)","rgb(255,255,255)",15.25,15.25,1,1,0,0
646,button,"rgb(66, 69, 72)","rgb(252, 252, 252)","rgb(66,69,72)","rgb(252,252,252)",9.4,9.4,1,1,0,0
646,button,"rgb(0, 27, 45)","rgb(139, 195, 0)","rgb(0,27,45)","rgb(139,195,0)",8.29,8.29,1,1,0,0
647,a,"rgb(255, 255, 255)","rgb(27, 183, 110)","rgb(255,255,255)","rgb(27,183,110)",2.61,2.61,0,0,0,0
647,a,"rgb(255, 255, 255)","rgb(255, 81, 186)","rgb(255,255,255)","rgb(255,81,186)",2.94,2.94,0,0,0,0
647,a,"rgb(255, 255, 255)","rgb(255, 125, 0)","rgb(255,255,255)","rgb(255,125,0)",2.57,2.57,0,0,0,0
647,div,"rgb(24, 21, 68)","rgb(255, 211, 0)","rgb(24,21,68)","rgb(255,211,0)",11.85,11.85,1,1,0,0
647,a,"rgb(1, 185, 107)","rgba(121, 67, 200, 0.8)","rgb(1,185,107)","rgb(148,105,211)",2.36,1.57,0,0,0,0
647,div,"rgb(255, 255, 255)","rgb(50, 141, 103)","rgb(255,255,255)","rgb(50,141,103)",4.08,4.08,0,0,0,0
647,div,"rgb(255, 255, 255)","rgb(99, 56, 117)","rgb(255,255,255)","rgb(99,56,117)",8.92,8.92,1,1,0,0
647,div,"rgb(255, 255, 255)","rgb(96, 174, 187)","rgb(255,255,255)","rgb(96,174,187)",2.54,2.54,0,0,0,0
647,div,"rgb(255, 255, 255)","rgb(105, 154, 175)","rgb(255,255,255)","rgb(105,154,175)",3.07,3.07,0,0,0,0
647,div,"rgb(255, 255, 255)","rgb(48, 129, 74)","rgb(255,255,255)","rgb(48,129,74)",4.81,4.81,1,1,0,0
647,div,"rgb(255, 255, 255)","rgb(177, 106, 193)","rgb(255,255,255)","rgb(177,106,193)",3.68,3.68,0,0,0,0
647,a,"rgb(255, 255, 255)","rgb(46, 48, 53)","rgb(255,255,255)","rgb(46,48,53)",13.2,13.2,1,1,0,0
647,div,"rgb(255, 255, 255)","rgb(71, 74, 81)","rgb(255,255,255)","rgb(71,74,81)",8.87,8.87,1,1,0,0
647,div,"rgb(186, 190, 196)","rgba(0, 0, 0, 0.08)","rgb(186,190,196)","rgb(235,235,235)",11.25,1.56,1,0,1,0
647,div,"rgb(255, 255, 255)","rgb(70, 75, 87)","rgb(255,255,255)","rgb(70,75,87)",8.73,8.73,1,1,0,0
647,button,"rgb(0, 0, 0)","rgb(70, 75, 87)","rgb(0,0,0)","rgb(70,75,87)",2.4,2.4,0,0,0,0
647,div,"rgb(255, 255, 255)","rgb(51, 53, 59)","rgb(255,255,255)","rgb(51,53,59)",12.26,12.26,1,1,0,0
647,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
648,div,"rgb(15, 17, 17)","rgb(255, 255, 255)","rgb(15,17,17)","rgb(255,255,255)",18.94,18.94,1,1,0,0
648,span,"rgb(15, 17, 17)","rgb(255, 216, 20)","rgb(15,17,17)","rgb(255,216,20)",13.61,13.61,1,1,0,0
648,span,"rgb(15, 17, 17)","rgb(240, 242, 242)","rgb(15,17,17)","rgb(240,242,242)",16.86,16.86,1,1,0,0
648,div,"rgb(15, 17, 17)","rgb(19, 25, 33)","rgb(15,17,17)","rgb(19,25,33)",1.07,1.07,0,0,0,0
648,div,"rgb(15, 17, 17)","rgb(230, 230, 230)","rgb(15,17,17)","rgb(230,230,230)",15.18,15.18,1,1,0,0
648,div,"rgb(15, 17, 17)","rgb(35, 47, 62)","rgb(15,17,17)","rgb(35,47,62)",1.4,1.4,0,0,0,0
648,div,"rgb(15, 17, 17)","rgb(227, 230, 230)","rgb(15,17,17)","rgb(227,230,230)",15.09,15.09,1,1,0,0
648,div,"rgb(15, 17, 17)","rgb(35, 35, 35)","rgb(15,17,17)","rgb(35,35,35)",1.21,1.21,0,0,0,0
648,div,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
648,button,"rgb(255, 255, 255)","rgba(15, 17, 17, 0.6)","rgb(255,255,255)","rgb(111,112,112)",18.94,4.96,1,1,0,0
648,div,"rgb(255, 255, 255)","rgb(55, 71, 90)","rgb(255,255,255)","rgb(55,71,90)",9.5,9.5,1,1,0,0
648,div,"rgb(221, 221, 221)","rgb(19, 26, 34)","rgb(221,221,221)","rgb(19,26,34)",12.9,12.9,1,1,0,0
649,div,"rgb(33, 38, 35)","rgb(86, 49, 234)","rgb(33,38,35)","rgb(86,49,234)",2.21,2.21,0,0,0,0
